COD_IBGE;COD_SIAFI;NOME_MUNICIPIO;Nome_Simplificado;SIGLA_UF;NOME_UF;LAT;LNG;POP2013;CAPITAL;ALT;REGIAO;COD_UE_TSE_2016
4109757;9949;Ibema;IBEMA;PR;Paraná;-25.11286707;-53.02312169;6306;0;859.3149880000;S;74020
4109807;7591;Ibiporã;IBIPORA;PR;Paraná;-23.26933148;-51.05803367;51255;0;490.2728640000;S;75914
4109906;7593;Icaraíma;ICARAIMA;PR;Paraná;-23.39671143;-53.62557016;8809;0;363.8134650000;S;75930
4110003;7595;Iguaraçu;IGUARACU;PR;Paraná;-23.19478061;-51.8247742;4205;0;556.4704400000;S;75957
4110052;5467;Iguatu;IGUATU;PR;Paraná;-24.71126184;-53.08600508;2299;0;519.2156230000;S;74381
4110078;0862;Imbaú;IMBAU;PR;Paraná;-24.44279708;-50.74930899;12087;0;897.2921580000;S;75442
4110102;7597;Imbituva;IMBITUVA;PR;Paraná;-25.23061304;-50.59747297;30359;0;857.7378530000;S;75973
4110201;7599;Inácio Martins;INACIO MARTINS;PR;Paraná;-25.57216269;-51.0749453;11282;0;1238.2412010000;S;75990
4110300;7601;Inajá;INAJA;PR;Paraná;-22.74911613;-52.20234375;3100;0;402.5478290000;S;76015
4110409;7961;Indianópolis;INDIANOPOLIS;PR;Paraná;-23.4797105;-52.70105691;4456;0;468.3424350000;S;79618
4110508;7603;Ipiranga;IPIRANGA;PR;Paraná;-25.01302283;-50.58124013;14809;0;787.1342150000;S;76031
4110607;7605;Iporã;IPORA;PR;Paraná;-24.0025805;-53.71809917;15078;0;352.8689880000;S;76058
4110656;5485;Iracema do Oeste;IRACEMA DO OESTE;PR;Paraná;-24.42903042;-53.35811056;2564;0;498.6737950000;S;74403
4110706;7607;Irati;IRATI;PR;Paraná;-25.4737363;-50.65804812;58957;0;824.8430150000;S;76074
4110805;7609;Iretama;IRETAMA;PR;Paraná;-24.42114156;-52.10157662;10773;0;565.8842920000;S;76090
4110904;7611;Itaguajé;ITAGUAJE;PR;Paraná;-22.61478268;-51.96934045;4659;0;352.2155720000;S;76112
4110953;5525;Itaipulândia;ITAIPULANDIA;PR;Paraná;-25.13848065;-54.30500074;9869;0;263.1758990000;S;75000
4111001;7613;Itambaracá;ITAMBARACA;PR;Paraná;-23.01476851;-50.40909047;6887;0;423.5688770000;S;76139
4111100;7615;Itambé;ITAMBE;PR;Paraná;-23.66009858;-51.99000431;6173;0;414.5382510000;S;76155
4111209;7617;Itapejara d'Oeste;ITAPEJARA DOESTE;PR;Paraná;-25.97087805;-52.8139296;11211;0;531.9205070000;S;76171
4111258;5451;Itaperuçu;ITAPERUCU;PR;Paraná;-25.21446953;-49.34286434;25974;0;987.7388730000;S;74446
4111308;7619;Itaúna do Sul;ITAUNA DO SUL;PR;Paraná;-22.72687693;-52.88502481;3476;0;446.8132310000;S;76198
4111407;7621;Ivaí;IVAI;PR;Paraná;-25.00826258;-50.8614257;13451;0;761.0834530000;S;76210
4111506;7623;Ivaiporã;IVAIPORA;PR;Paraná;-24.24194802;-51.67455205;32699;0;645.3256300000;S;76236
4111555;9955;Ivaté;IVATE;PR;Paraná;-23.40958887;-53.37387941;7901;0;399.6565440000;S;74462
4111605;7625;Ivatuba;IVATUBA;PR;Paraná;-23.61827441;-52.21766928;3159;0;345.2659600000;S;76252
4111704;7627;Jaboti;JABOTI;PR;Paraná;-23.7357406;-50.07345255;5135;0;539.9487180000;S;76279
4111803;7629;Jacarezinho;JACAREZINHO;PR;Paraná;-23.16011648;-49.97857253;40221;0;501.3681090000;S;76295
4111902;7631;Jaguapitã;JAGUAPITA;PR;Paraná;-23.11778276;-51.54061685;12939;0;573.1715120000;S;76317
4112009;7633;Jaguariaíva;JAGUARIAIVA;PR;Paraná;-24.2530565;-49.7121863;34096;0;839.3656020000;S;76333
4112108;7635;Jandaia do Sul;JANDAIA DO SUL;PR;Paraná;-23.60117892;-51.64339536;21057;0;799.3397330000;S;76350
4112207;7637;Janiópolis;JANIOPOLIS;PR;Paraná;-24.14144994;-52.78255178;6341;0;515.6948700000;S;76376
4112306;7639;Japira;JAPIRA;PR;Paraná;-23.80748053;-50.13859512;5058;0;629.3827740000;S;76392
4112405;7641;Japurá;JAPURA;PR;Paraná;-23.46858777;-52.55662767;9020;0;457.0812780000;S;76414
4112504;7643;Jardim Alegre;JARDIM ALEGRE;PR;Paraná;-24.18113745;-51.69433501;12371;0;665.5851100000;S;76430
4112603;7645;Jardim Olinda;JARDIM OLINDA;PR;Paraná;-22.5526316;-52.03814096;1424;0;295.2429000000;S;76457
4112702;7647;Jataizinho;JATAIZINHO;PR;Paraná;-23.25726512;-50.97405485;12387;0;352.6322810000;S;76473
4112751;7997;Jesuítas;JESUITAS;PR;Paraná;-24.37724891;-53.38811488;9072;0;470.1346580000;S;79979
4112801;7649;Joaquim Távora;JOAQUIM TAVORA;PR;Paraná;-23.50048852;-49.92445681;11347;0;621.0197910000;S;76490
4112900;7651;Jundiaí do Sul;JUNDIAI DO SUL;PR;Paraná;-23.43790945;-50.24935357;3483;0;509.1403100000;S;76511
4112959;8463;Juranda;JURANDA;PR;Paraná;-24.41639065;-52.8444865;7755;0;517.2326040000;S;84638
4113007;7653;Jussara;JUSSARA;PR;Paraná;-23.61632671;-52.4730408;6897;0;382.5352230000;S;76538
4113106;7655;Kaloré;KALORE;PR;Paraná;-23.82343888;-51.66514193;4511;0;513.3073500000;S;76554
4113205;7657;Lapa;LAPA;PR;Paraná;-25.76510249;-49.71859581;47023;0;920.6087180000;S;76570
4113254;5501;Laranjal;LARANJAL;PR;Paraná;-24.88830158;-52.47166618;6384;0;711.2286440000;S;74985
4113304;7659;Laranjeiras do Sul;LARANJEIRAS DO SUL;PR;Paraná;-25.40168151;-52.40884742;31936;0;839.7473420000;S;76597
4113403;7661;Leópolis;LEOPOLIS;PR;Paraná;-23.07992249;-50.75512497;4200;0;484.0789470000;S;76619
4113429;5507;Lidianópolis;LIDIANOPOLIS;PR;Paraná;-24.10676641;-51.65415062;3891;0;574.0097020000;S;74489
4113452;9959;Lindoeste;LINDOESTE;PR;Paraná;-25.25598513;-53.57712594;5309;0;597.6017940000;S;74047
4113502;7663;Loanda;LOANDA;PR;Paraná;-22.93022862;-53.13446896;22288;0;488.4386690000;S;76635
4113601;7665;Lobato;LOBATO;PR;Paraná;-23.00415808;-51.95374921;4626;0;449.4463480000;S;76651
4113700;7667;Londrina;LONDRINA;PR;Paraná;-23.312156;-51.16277342;537566;0;604.3495870000;S;76678
4113734;8481;Luiziana;LUIZIANA;PR;Paraná;-24.28008141;-52.28190562;7487;0;738.0282700000;S;75809
4113759;8459;Lunardelli;LUNARDELLI;PR;Paraná;-24.07804636;-51.74454839;5193;0;576.1865120000;S;84590
4113809;7669;Lupionópolis;LUPIONOPOLIS;PR;Paraná;-22.75199452;-51.65687284;4805;0;446.7426610000;S;76694
4113908;7671;Mallet;MALLET;PR;Paraná;-25.87378808;-50.82756862;13475;0;883.4084330000;S;76716
4114005;7673;Mamborê;MAMBORE;PR;Paraná;-24.32181308;-52.52909416;14095;0;765.4384920000;S;76732
4114104;7675;Mandaguaçu;MANDAGUACU;PR;Paraná;-23.34278914;-52.09425306;21156;0;568.5998640000;S;76759
4114203;7677;Mandaguari;MANDAGUARI;PR;Paraná;-23.517452;-51.68125209;34006;0;733.9239230000;S;76775
4114302;7679;Mandirituba;MANDIRITUBA;PR;Paraná;-25.75962061;-49.3227826;24112;0;897.5772560000;S;76791
4114351;0864;Manfrinópolis;MANFRINOPOLIS;PR;Paraná;-26.14377687;-53.31258296;3053;0;534.8650340000;S;75469
4114401;7511;Mangueirinha;MANGUEIRINHA;PR;Paraná;-25.94298134;-52.17632583;17402;0;883.0471230000;S;75116
4114500;7681;Manoel Ribas;MANOEL RIBAS;PR;Paraná;-24.52173088;-51.6690786;13610;0;908.3544750000;S;76813
4114609;7683;Marechal Cândido Rondon;MARECHAL CANDIDO RONDON;PR;Paraná;-24.5592545;-54.06000782;49773;0;430.0040200000;S;76830
4114708;7685;Maria Helena;MARIA HELENA;PR;Paraná;-23.61760966;-53.20481927;6034;0;365.3964900000;S;76856
4114807;7687;Marialva;MARIALVA;PR;Paraná;-23.48475854;-51.79805691;33794;0;627.2233240000;S;76872
4114906;7433;Marilândia do Sul;MARILANDIA DO SUL;PR;Paraná;-23.74577909;-51.30929053;9088;0;749.6706810000;S;74330
4115002;7975;Marilena;MARILENA;PR;Paraná;-22.73182525;-53.03718588;7100;0;383.2256140000;S;79758
4115101;7689;Mariluz;MARILUZ;PR;Paraná;-24.00373263;-53.15152582;10526;0;422.4995050000;S;76899
4115200;7691;Maringá;MARINGA;PR;Paraná;-23.42228;-51.93988187;385753;0;560.0927690000;S;76910
4115309;7693;Mariópolis;MARIOPOLIS;PR;Paraná;-26.35584274;-52.557748;6529;0;848.5712860000;S;76937
4115358;5487;Maripá;MARIPA;PR;Paraná;-24.41720884;-53.83347778;5810;0;406.1802580000;S;74500
4115408;7695;Marmeleiro;MARMELEIRO;PR;Paraná;-26.14869719;-53.02618398;14397;0;659.5955260000;S;76953
4115457;0866;Marquinho;MARQUINHO;PR;Paraná;-25.11221236;-52.25698295;4965;0;838.0204640000;S;75485
4115507;7697;Marumbi;MARUMBI;PR;Paraná;-23.70636904;-51.64108037;4745;0;675.1863400000;S;76970
4115606;7699;Matelândia;MATELANDIA;PR;Paraná;-25.23792101;-53.97438734;17026;0;548.5314280000;S;76996
4115705;7963;Matinhos;MATINHOS;PR;Paraná;-25.8164097;-48.53377119;31690;0;7.1462620000;S;79634
4115739;5503;Mato Rico;MATO RICO;PR;Paraná;-24.70731719;-52.14625858;3765;0;770.6838290000;S;74527
4115754;5459;Mauá da Serra;MAUA DA SERRA;PR;Paraná;-23.90129644;-51.22646347;9355;0;1015.2651320000;S;74543
4115804;7701;Medianeira;MEDIANEIRA;PR;Paraná;-25.2924975;-54.09178213;44149;0;394.9708830000;S;77011
4115853;5531;Mercedes;MERCEDES;PR;Paraná;-24.44888976;-54.16443572;5316;0;416.8628570000;S;74560
4115903;7703;Mirador;MIRADOR;PR;Paraná;-23.25740754;-52.77693493;2355;0;307.0338220000;S;77038
4116000;7705;Miraselva;MIRASELVA;PR;Paraná;-22.96609258;-51.48570725;1896;0;582.0948120000;S;77054
4116059;8469;Missal;MISSAL;PR;Paraná;-25.09115967;-54.24317533;10813;0;309.7957900000;S;84697
4116109;7707;Moreira Sales;MOREIRA SALES;PR;Paraná;-24.04475824;-53.01344657;12800;0;467.6609600000;S;77070
4116208;7709;Morretes;MORRETES;PR;Paraná;-25.47848168;-48.8315392;16325;0;11.8726430000;S;77097
4116307;7711;Munhoz de Melo;MUNHOZ DE MELO;PR;Paraná;-23.1456928;-51.77575791;3857;0;559.8559020000;S;77119
4116406;7713;Nossa Senhora das Graças;NOSSA SENHORA DAS GRACAS;PR;Paraná;-22.91056251;-51.79514752;4053;0;463.4051120000;S;77135
4116505;7715;Nova Aliança do Ivaí;NOVA ALIANCA DO IVAI;PR;Paraná;-23.17745553;-52.60192273;1500;0;399.3361680000;S;77151
4116604;7717;Nova América da Colina;NOVA AMERICA DA COLINA;PR;Paraná;-23.33268667;-50.71444285;3560;0;599.5091890000;S;77178
4116703;7965;Nova Aurora;NOVA AURORA;PR;Paraná;-24.52848533;-53.25752554;11786;0;526.4866340000;S;79650
4116802;7719;Nova Cantu;NOVA CANTU;PR;Paraná;-24.67077884;-52.57099216;7023;0;473.9934900000;S;77194
4116901;7721;Nova Esperança;NOVA ESPERANCA;PR;Paraná;-23.18425139;-52.20486636;27678;0;570.7813490000;S;77216
4116950;5477;Nova Esperança do Sudoeste;NOVA ESPERANCA DO SUDOESTE;PR;Paraná;-25.89877921;-53.26420732;5218;0;556.1900300000;S;75027
4117008;7723;Nova Fátima;NOVA FATIMA;PR;Paraná;-23.43235857;-50.56231422;8363;0;665.7294070000;S;77232
4117057;5479;Nova Laranjeiras;NOVA LARANJEIRAS;PR;Paraná;-25.30674592;-52.53937045;12010;0;706.7778290000;S;74586
4117107;7725;Nova Londrina;NOVA LONDRINA;PR;Paraná;-22.7638686;-52.98631263;13452;0;344.8644660000;S;77259
4117206;7967;Nova Olímpia;NOVA OLIMPIA;PR;Paraná;-23.47110098;-53.09123295;5733;0;425.2396490000;S;79677
4117214;5457;Nova Santa Bárbara;NOVA SANTA BARBARA;PR;Paraná;-23.58542385;-50.76414712;4106;0;733.9764940000;S;74608
4117222;7979;Nova Santa Rosa;NOVA SANTA ROSA;PR;Paraná;-24.46476453;-53.95511608;7994;0;393.1956050000;S;79790
4117255;7995;Nova Prata do Iguaçu;NOVA PRATA DO IGUACU;PR;Paraná;-25.63187709;-53.34795725;10698;0;490.1563040000;S;79952
4117271;9913;Nova Tebas;NOVA TEBAS;PR;Paraná;-24.43832521;-51.95039611;7100;0;626.6451380000;S;75760
4117297;5517;Novo Itacolomi;NOVO ITACOLOMI;PR;Paraná;-23.76531377;-51.50695943;2906;0;598.9300530000;S;74420
4117305;7727;Ortigueira;ORTIGUEIRA;PR;Paraná;-24.21201067;-50.92692954;23646;0;782.7046500000;S;77275
4117404;7729;Ourizona;OURIZONA;PR;Paraná;-23.40456822;-52.19503873;3482;0;539.6112550000;S;77291
4117453;9965;Ouro Verde do Oeste;OURO VERDE DO OESTE;PR;Paraná;-24.77079429;-53.89953808;5927;0;505.4575230000;S;74063
4117503;7731;Paiçandu;PAICANDU;PR;Paraná;-23.45769876;-52.05241183;38385;0;480.4848840000;S;77313
4117602;7733;Palmas;PALMAS;PR;Paraná;-26.48147252;-51.98877389;46294;0;1080.0679560000;S;77330
4117701;7735;Palmeira;PALMEIRA;PR;Paraná;-25.4185679;-50.00324682;33469;0;867.1096750000;S;77356
4117800;7737;Palmital;PALMITAL;PR;Paraná;-24.88224368;-52.21299723;14780;0;848.1158980000;S;77372
4117909;7739;Palotina;PALOTINA;PR;Paraná;-24.27940949;-53.83877172;30327;0;337.1533900000;S;77399
4118006;7741;Paraíso do Norte;PARAISO DO NORTE;PR;Paraná;-23.28716117;-52.60354314;12661;0;356.1616230000;S;77410
4118105;7743;Paranacity;PARANACITY;PR;Paraná;-22.92681005;-52.15598873;10863;0;431.5936880000;S;77437
4118204;7745;Paranaguá;PARANAGUA;PR;Paraná;-25.5068415;-48.52473284;148232;0;7.0124590000;S;77453
4118303;7747;Paranapoema;PARANAPOEMA;PR;Paraná;-22.65562158;-52.08072372;2980;0;407.4273680000;S;77470
4118402;7749;Paranavaí;PARANAVAI;PR;Paraná;-23.08187948;-52.46240167;85643;0;467.5466600000;S;77496
4118451;5533;Pato Bragado;PATO BRAGADO;PR;Paraná;-24.62564401;-54.23139574;5170;0;270.9687320000;S;74624
4118501;7751;Pato Branco;PATO BRANCO;PR;Paraná;-26.22995852;-52.677362;77230;0;781.5523830000;S;77518
4118600;7753;Paula Freitas;PAULA FREITAS;PR;Paraná;-26.22010216;-50.93473634;5700;0;757.4261380000;S;77534
4118709;7755;Paulo Frontin;PAULO FRONTIN;PR;Paraná;-26.04560758;-50.83319645;7219;0;790.4513500000;S;77550
4118808;7757;Peabiru;PEABIRU;PR;Paraná;-23.91412643;-52.34789615;14087;0;532.3562890000;S;77577
4118857;0868;Perobal;PEROBAL;PR;Paraná;-23.89456175;-53.4115002;5923;0;415.6626540000;S;75507
4118907;7969;Pérola;PEROLA;PR;Paraná;-23.79747877;-53.67325213;10765;0;430.9754270000;S;79693
4119004;7759;Pérola d'Oeste;PEROLA DOESTE;PR;Paraná;-25.82826568;-53.74010847;6822;0;412.8742520000;S;77593
4119103;7761;Piên;PIEN;PR;Paraná;-26.09695638;-49.42824374;11956;0;832.3522190000;S;77615
4119152;5453;Pinhais;PINHAIS;PR;Paraná;-25.44219789;-49.19919742;124528;0;880.6406980000;S;75043
4119202;7763;Pinhalão;PINHALAO;PR;Paraná;-23.78735473;-50.06260306;6409;0;596.1323760000;S;77631
4119251;5495;Pinhal de São Bento;PINHAL DE SAO BENTO;PR;Paraná;-26.03272855;-53.48309044;2724;0;500.7829890000;S;74640
4119301;7765;Pinhão;PINHAO;PR;Paraná;-25.69629501;-51.64827019;31617;0;1051.3348410000;S;77658
4119400;7767;Piraí do Sul;PIRAI DO SUL;PR;Paraná;-24.5323575;-49.94133099;24613;0;1022.3738630000;S;77674
4119509;7769;Piraquara;PIRAQUARA;PR;Paraná;-25.44655036;-49.06530561;101053;0;910.5074830000;S;77690
4119608;7771;Pitanga;PITANGA;PR;Paraná;-24.75274775;-51.76315401;32841;0;884.2106550000;S;77712
4119657;5461;Pitangueiras;PITANGUEIRAS;PR;Paraná;-23.23030385;-51.58576806;3004;0;651.7739900000;S;74667
4119707;7773;Planaltina do Paraná;PLANALTINA DO PARANA;PR;Paraná;-23.01881019;-52.9178407;4250;0;443.5826240000;S;77739
4119806;7775;Planalto;PLANALTO;PR;Paraná;-25.7121015;-53.77085743;13964;0;379.6663880000;S;77755
4119905;7777;Ponta Grossa;PONTA GROSSA;PR;Paraná;-25.092547;-50.16144206;331084;0;955.1766640000;S;77771
4119954;0870;Pontal do Paraná;PONTAL DO PARANA;PR;Paraná;-25.59415101;-48.44832703;23261;0;17.9367040000;S;75523
4120002;7779;Porecatu;PORECATU;PR;Paraná;-22.7562095;-51.37759899;14203;0;418.6409180000;S;77798
4120101;7781;Porto Amazonas;PORTO AMAZONAS;PR;Paraná;-25.54157271;-49.88972087;4727;0;820.0442330000;S;77810
4120150;0872;Porto Barreiro;PORTO BARREIRO;PR;Paraná;-25.54518564;-52.40478676;3640;0;747.6022060000;S;75540
4120200;7783;Porto Rico;PORTO RICO;PR;Paraná;-22.77835156;-53.26796811;2605;0;273.7639510000;S;77836
4120309;7785;Porto Vitória;PORTO VITORIA;PR;Paraná;-26.1634752;-51.23669474;4138;0;782.5837490000;S;77852
4120333;0874;Prado Ferreira;PRADO FERREIRA;PR;Paraná;-23.03391403;-51.44322614;3614;0;612.3854480000;S;75566
4120358;7991;Pranchita;PRANCHITA;PR;Paraná;-26.01566429;-53.74262264;5643;0;541.4199370000;S;79910
4120408;7787;Presidente Castelo Branco;PRESIDENTE CASTELO BRANCO;PR;Paraná;-23.2815496;-52.15772625;5056;0;560.0943920000;S;77879
4120507;7789;Primeiro de Maio;PRIMEIRO DE MAIO;PR;Paraná;-22.85253326;-51.027752;11199;0;363.8396890000;S;77895
4120606;7791;Prudentópolis;PRUDENTOPOLIS;PR;Paraná;-25.2160205;-50.98357509;50983;0;782.7017350000;S;77917
4120655;0876;Quarto Centenário;QUARTO CENTENARIO;PR;Paraná;-24.27902092;-53.07528858;4887;0;496.3039880000;S;75582
4120705;7793;Quatiguá;QUATIGUA;PR;Paraná;-23.56416092;-49.91526416;7344;0;672.9525490000;S;77933
4120804;7795;Quatro Barras;QUATRO BARRAS;PR;Paraná;-25.37374485;-49.08518883;21417;0;892.5033930000;S;77950
4120853;5535;Quatro Pontes;QUATRO PONTES;PR;Paraná;-24.57320858;-53.97269913;3963;0;439.3234650000;S;74683
4120903;7955;Quedas do Iguaçu;QUEDAS DO IGUACU;PR;Paraná;-25.45678085;-52.9098324;32393;0;561.7534330000;S;79553
4121000;7797;Querência do Norte;QUERENCIA DO NORTE;PR;Paraná;-23.08652858;-53.48704071;12171;0;321.4705410000;S;77976
4121109;7799;Quinta do Sol;QUINTA DO SOL;PR;Paraná;-23.84388843;-52.13512876;5077;0;372.4384230000;S;77992
4121208;7801;Quitandinha;QUITANDINHA;PR;Paraná;-25.86830835;-49.49668299;18089;0;841.8779700000;S;78018
4121257;5527;Ramilândia;RAMILANDIA;PR;Paraná;-25.11898652;-54.02723703;4332;0;586.1401560000;S;74705
4121307;7803;Rancho Alegre;RANCHO ALEGRE;PR;Paraná;-23.07571492;-50.91639216;4018;0;427.7160430000;S;78034
4121356;5513;Rancho Alegre D'Oeste;RANCHO ALEGRE DOESTE;PR;Paraná;-24.30901001;-52.95112584;2868;0;547.6242620000;S;74721
4121406;7805;Realeza;REALEZA;PR;Paraná;-25.76257995;-53.53257436;16932;0;445.9371070000;S;78050
4121505;7807;Rebouças;REBOUCAS;PR;Paraná;-25.62639276;-50.68125443;14752;0;789.8338420000;S;78077
4121604;7809;Renascença;RENASCENCA;PR;Paraná;-26.15622093;-52.97216201;6989;0;707.9692190000;S;78093
4121703;7811;Reserva;RESERVA;PR;Paraná;-24.651648;-50.85059581;26268;0;933.5384040000;S;78115
4121752;0878;Reserva do Iguaçu;RESERVA DO IGUACU;PR;Paraná;-25.83095804;-52.02876246;7697;0;951.3113720000;S;75604
4121802;7813;Ribeirão Claro;RIBEIRAO CLARO;PR;Paraná;-23.19628546;-49.75635052;10956;0;637.7348510000;S;78131
4121901;7815;Ribeirão do Pinhal;RIBEIRAO DO PINHAL;PR;Paraná;-23.4082575;-50.35806095;13740;0;601.3124710000;S;78158
4122008;7817;Rio Azul;RIO AZUL;PR;Paraná;-25.71611318;-50.78717298;14809;0;856.9471030000;S;78174
4122107;7819;Rio Bom;RIO BOM;PR;Paraná;-23.76209828;-51.41536479;3385;0;638.9484010000;S;78190
4122156;5481;Rio Bonito do Iguaçu;RIO BONITO DO IGUACU;PR;Paraná;-25.48690881;-52.52688978;13524;0;690.4593860000;S;74748
4122172;0880;Rio Branco do Ivaí;RIO BRANCO DO IVAI;PR;Paraná;-24.3202776;-51.31206559;4056;0;641.4554110000;S;75620
4122206;7821;Rio Branco do Sul;RIO BRANCO DO SUL;PR;Paraná;-25.19016535;-49.31671388;31947;0;915.2912190000;S;78212
4122305;7823;Rio Negro;RIO NEGRO;PR;Paraná;-26.10040797;-49.79768538;32911;0;816.8188340000;S;78239
4122404;7825;Rolândia;ROLANDIA;PR;Paraná;-23.31359249;-51.36278036;61837;0;750.3462920000;S;78255
4122503;7827;Roncador;RONCADOR;PR;Paraná;-24.59510719;-52.27605255;11365;0;730.8259280000;S;78271
4122602;7829;Rondon;RONDON;PR;Paraná;-23.41265998;-52.76249231;9391;0;405.0167760000;S;78298
4122651;8473;Rosário do Ivaí;ROSARIO DO IVAI;PR;Paraná;-24.25355256;-51.24994483;5509;0;565.0214430000;S;75744
4122701;7831;Sabáudia;SABAUDIA;PR;Paraná;-23.31839562;-51.55670202;6462;0;732.9929060000;S;78310
4122800;7833;Salgado Filho;SALGADO FILHO;PR;Paraná;-26.17046052;-53.36211542;4287;0;510.5716530000;S;78336
4122909;7835;Salto do Itararé;SALTO DO ITARARE;PR;Paraná;-23.60575674;-49.63075009;5246;0;518.9472000000;S;78352
4123006;7837;Salto do Lontra;SALTO DO LONTRA;PR;Paraná;-25.77676524;-53.3149351;14357;0;465.8520400000;S;78379
4123105;7839;Santa Amélia;SANTA AMELIA;PR;Paraná;-23.26815732;-50.42345877;3769;0;483.0493970000;S;78395
4123204;7841;Santa Cecília do Pavão;SANTA CECILIA DO PAVAO;PR;Paraná;-23.51289571;-50.78286514;3654;0;600.4583680000;S;78417
4123303;7843;Santa Cruz de Monte Castelo;SANTA CRUZ DE MONTE CASTELO;PR;Paraná;-22.95858161;-53.29730642;8222;0;389.2837420000;S;78433
4123402;7845;Santa Fé;SANTA FE;PR;Paraná;-23.03611476;-51.80630205;11158;0;472.7539760000;S;78450
4123501;7971;Santa Helena;SANTA HELENA;PR;Paraná;-24.85709583;-54.33645315;24895;0;264.1543920000;S;79715
4123600;7847;Santa Inês;SANTA INES;PR;Paraná;-22.63870653;-51.90276838;1804;0;360.1995260000;S;78476
4123709;7849;Santa Isabel do Ivaí;SANTA ISABEL DO IVAI;PR;Paraná;-23.00108881;-53.19594751;8935;0;396.3811260000;S;78492
4123808;7851;Santa Izabel do Oeste;SANTA IZABEL DO OESTE;PR;Paraná;-25.81438122;-53.48361754;13908;0;483.2167290000;S;78514
4123824;5469;Santa Lúcia;SANTA LUCIA;PR;Paraná;-25.41131992;-53.57114367;3997;0;421.3061190000;S;74764
4123857;5505;Santa Maria do Oeste;SANTA MARIA DO OESTE;PR;Paraná;-24.934184;-51.8677098;11315;0;932.0184240000;S;74802
4123907;7853;Santa Mariana;SANTA MARIANA;PR;Paraná;-23.14642744;-50.52107135;12562;0;486.7986160000;S;78530
4123956;5519;Santa Mônica;SANTA MONICA;PR;Paraná;-23.10542394;-53.11127287;3780;0;359.9167330000;S;74829
4124004;7855;Santana do Itararé;SANTANA DO ITARARE;PR;Paraná;-23.75313259;-49.63319663;5315;0;540.8230380000;S;78557
4124020;9969;Santa Tereza do Oeste;SANTA TEREZA DO OESTE;PR;Paraná;-25.0587219;-53.62723573;10548;0;740.6077650000;S;74080
4124053;8467;Santa Terezinha de Itaipu;SANTA TEREZINHA DE ITAIPU;PR;Paraná;-25.44216051;-54.39951873;22127;0;283.0152100000;S;84670
4124103;7859;Santo Antônio da Platina;SANTO ANTONIO DA PLATINA;PR;Paraná;-23.29704883;-50.0773459;44754;0;490.5911870000;S;78590
4124202;7861;Santo Antônio do Caiuá;SANTO ANTONIO DO CAIUA;PR;Paraná;-22.73397477;-52.34465784;2774;0;377.8132620000;S;78611
4124301;7863;Santo Antônio do Paraíso;SANTO ANTONIO DO PARAISO;PR;Paraná;-23.49471944;-50.64682816;2387;0;689.4345230000;S;78638
4124400;7857;Santo Antônio do Sudoeste;SANTO ANTONIO DO SUDOESTE;PR;Paraná;-26.07497548;-53.72308343;19748;0;532.4247630000;S;78573
4124509;7865;Santo Inácio;SANTO INACIO;PR;Paraná;-22.70006858;-51.7952999;5455;0;344.7350920000;S;78654
4124608;7867;São Carlos do Ivaí;SAO CARLOS DO IVAI;PR;Paraná;-23.30884745;-52.47711459;6668;0;383.3464590000;S;78670
4124707;7869;São Jerônimo da Serra;SAO JERONIMO DA SERRA;PR;Paraná;-23.7234034;-50.73848043;11588;0;907.8563680000;S;78697
4124806;7871;São João;SAO JOAO;PR;Paraná;-25.82466294;-52.72947322;10777;0;667.6179740000;S;78719
4124905;7873;São João do Caiuá;SAO JOAO DO CAIUA;PR;Paraná;-22.85440433;-52.33975104;6051;0;453.8777670000;S;78735
4125001;7875;São João do Ivaí;SAO JOAO DO IVAI;PR;Paraná;-23.99308948;-51.82027921;11461;0;473.7834160000;S;78751
4125100;7877;São João do Triunfo;SAO JOAO DO TRIUNFO;PR;Paraná;-25.69187506;-50.30806406;14462;0;851.9876460000;S;78778
4125209;7881;São Jorge d'Oeste;SAO JORGE DOESTE;PR;Paraná;-25.7149481;-52.92010317;9313;0;482.5683150000;S;78816
4125308;7879;São Jorge do Ivaí;SAO JORGE DO IVAI;PR;Paraná;-23.43545786;-52.29434196;5671;0;433.3470700000;S;78794
4125357;7999;São Jorge do Patrocínio;SAO JORGE DO PATROCINIO;PR;Paraná;-23.75824797;-53.88333056;6088;0;348.6923730000;S;79995
4125407;7883;São José da Boa Vista;SAO JOSE DA BOA VISTA;PR;Paraná;-23.91546598;-49.65115229;6596;0;526.7076060000;S;78832
4125456;8471;São José das Palmeiras;SAO JOSE DAS PALMEIRAS;PR;Paraná;-24.83408187;-54.05991828;3880;0;523.1001060000;S;84719
4125506;7885;São José dos Pinhais;SAO JOSE DOS PINHAIS;PR;Paraná;-25.537702;-49.20008247;287792;0;907.2664260000;S;78859
4125555;5515;São Manoel do Paraná;SAO MANOEL DO PARANA;PR;Paraná;-23.39613026;-52.64701956;2170;0;410.7128670000;S;74845
4125605;7887;São Mateus do Sul;SAO MATEUS DO SUL;PR;Paraná;-25.86959951;-50.39062425;43750;0;764.6011390000;S;78875
4125704;7889;São Miguel do Iguaçu;SAO MIGUEL DO IGUACU;PR;Paraná;-25.34889427;-54.24212055;26920;0;285.2579240000;S;78891
4125753;5489;São Pedro do Iguaçu;SAO PEDRO DO IGUACU;PR;Paraná;-24.93093092;-53.85986168;6495;0;540.9416530000;S;74861
